step,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20,Sim21,Sim22,Sim23,Sim24,Sim25,Sim26,Sim27,Sim28,Sim29,Sim30,Sim31,Sim32,Sim33,Sim34,Sim35,Sim36,Sim37,Sim38,Sim39,Sim40,Sim41,Sim42,Sim43,Sim44,Sim45,Sim46,Sim47,Sim48,Sim49,Sim50,Sim51,Sim52,Sim53,Sim54,Sim55,Sim56,Sim57,Sim58,Sim59,Sim60,Sim61,Sim62,Sim63,Sim64,Sim65,Sim66,Sim67,Sim68,Sim69,Sim70,Sim71,Sim72,Sim73,Sim74,Sim75,Sim76,Sim77,Sim78,Sim79,Sim80,Sim81,Sim82,Sim83,Sim84,Sim85,Sim86,Sim87,Sim88,Sim89,Sim90,Sim91,Sim92,Sim93,Sim94,Sim95,Sim96,Sim97,Sim98,Sim99
244,13909.610154,14144.912828,15137.191401,15374.101825,14458.561777,14142.061793,14700.085126,15012.820594,13766.818128,15086.197302,14013.821505,14735.984550000001,13557.893721,13796.248892,15031.830429,13743.74707,14647.179074,13977.554789,14682.184095,14576.042415,13385.543032,14585.131789000001,14485.557706,14373.317103,14413.359899000001,14568.610654,13908.505056,13338.845941,15536.037223,15244.614879,14511.454045,13904.632802,14224.85582,13853.179039,14824.11925,14583.465161,14959.422016,14472.443447,14966.52701,14532.425897,13885.152879,14418.724673,14700.670452,14616.841031,14490.256575,14619.084165,13240.748848,14177.064995,14753.956327,14489.219871,15642.255028,14178.94462,12916.509096,13655.663327,13787.700985,14599.96784,14545.829168,14602.936398,14646.928027,14845.203728,14527.80079,15391.574403,13836.867672,13995.894827,14741.912956,14843.58204,14177.509175,14786.108513,13853.574697,14835.4078,13308.939472,14584.09713,15126.106007,14822.308617,14169.620483,14919.44274,14594.857822,14490.196337,14933.661274,14322.382661,15002.751016,14407.102877,14844.129574,14588.140252000001,14222.272908,14525.259242,14589.395163,14960.616172,15281.894382,15194.968224,15287.343819,14438.301809,14775.968318,14273.70545,13133.99343,14123.195719,13740.929169000001,15046.639333000001,14085.405289
245,13835.776093,14141.158766,15135.199455,15330.354975,14401.530446,14073.837271,14699.116669000001,15000.223156,13739.538506,15059.971103,14007.117447,14725.193650000001,13501.174672,13793.88511,15030.633006,13727.80549,14643.772145,13951.32859,14676.779519,14546.349239,13378.115953,14572.186305,14471.604785,14368.710296,14412.556168000001,14568.225239,13810.630048,13336.430931,15505.260402,15243.462552,14509.509279,13900.999661,14222.334869,13846.227169,14822.127304,14578.100472,14938.573791,14442.468247,14929.652928,14530.010888,13879.966917,14417.816199,14564.57833,14555.840793,14490.108146,14602.220967,13240.397049,14170.740811,14738.107338,14488.701004,15637.828755,14174.76679,12905.035519000001,13627.092254,13786.130784,14546.308022,14534.635847,14578.437428,14639.554244,14740.984364,14521.38019,15299.908638,13831.846338,13994.004854,14671.467346,14809.941856,14171.193315,14779.239022,13851.053746,14833.706917,13301.582612,14579.144895,15105.227148,14802.304707,14159.783695,14918.362184,14592.017704,14477.93267,14930.028133,14309.785223,14994.070189,14133.581501,14834.455395,14564.459053,14196.363141,14517.832163000001,14520.607526,14723.041553000001,15270.733022,15194.133128,15287.146721000001,14434.12398,14754.315275,14272.096114,13133.243654,14119.785998,13739.22164,15046.543948,14083.645174
246,13834.972362,14078.853372,15129.388976,15324.633818,14386.689919,14057.988282,14691.070932,14992.0866,13727.645011,14984.345196,13986.318633,14724.618945,13491.789136,13784.499574,15027.045604,13674.145672,14562.772586,13925.418823,14676.42772,14502.602389,13333.208737,14567.760032,14466.200209,14363.673962,14355.524837,14564.811396,13805.265359,13327.208818,15436.116566,15237.679932000001,14465.934852,13846.830501,14214.823605,13834.604106,14804.483403,14522.136484,14936.170242,14398.222969,14887.917337,14508.357842,13879.643503,14388.123023,14540.079359,14483.792,14471.457911,14593.392223,13208.421411,14117.080993,14737.326318,14480.516686,15637.621611,14169.671604,12869.220029,13621.281775,13780.320305,14535.2227,14267.919639,14491.944539,14634.849722,14733.132919,14509.513089,15256.860755,13825.350004,13991.711893,14657.05066,14685.541405,14150.804054,14766.777204,13842.869428,14819.489777,13292.567936,14558.696166,15089.044451,14797.6979,14158.189058,14910.988401,14581.749496,14469.886934,14926.719575000001,14293.602526,14993.289169,14114.340103,14826.577761,14556.338863,14168.904774,14487.892934,14216.373544,14720.659484,15269.952004,15185.996572,15247.782995,14433.375866,14753.10886,14263.26737,13123.829482000001,14110.563885,13710.517528,15043.164686,14081.287938
247,13815.706697,14012.408427,15115.783162,15319.681584,14282.39491,14042.046702,14635.106944000001,14984.947355,13723.881729,14969.504669,13719.602426,14721.205102,13486.083789,13776.197781,15017.624381,13650.501847,14557.847551,13924.615092,14675.930113,14499.057529,13267.726563,14561.718726000001,14465.242004,14352.512602,14343.899993,14558.827157,13801.571855,13324.368699999999,15382.456748,15164.856273,14454.968894,13843.886535,14131.416937,13720.924506,14773.706582,14507.427538,14935.092145,14395.382851,14869.705712,14507.576822,13874.583326,14312.737895,14539.868622,14217.075792,14469.093244,14585.235581,13198.846836,14085.051877,14723.720505,14479.548229,15635.914082,14167.480231,12851.576128,13619.765635,13780.012271,14530.527935,14229.397347,14488.472936,14521.170122,14722.047597,14500.183609,15248.676437,13822.365007,13991.326477,14567.420889,14627.959117,14150.315266,14756.968372,13762.281541,14781.04052,13265.612015,14531.416544,14992.144778,14794.635019,14156.011331,14852.794387,14581.251889,14466.751636,14925.971461,14263.921023,14972.818824,14106.221158,14820.767282,14548.982003000001,13816.670098,14405.598885,14208.998094,14719.143344,15210.686232,15089.096899,15215.753877000001,14432.414134,14688.305731,14245.623468,13111.367664,14039.623145,13704.201668,14942.050633,14071.01973
248,13746.81781,14004.042839,15086.101659,15319.00731,14260.634674,14034.62948,14626.803026,14951.864311,13719.267508,14895.670609,13711.482236,14692.50099,13480.172432,13773.286714,15015.159062,13641.156727,14553.51589,13903.766868,14668.512891,14470.718935,13257.123241,14450.227843,14462.878222,14318.87242,14267.745482,14555.780539,13785.630275,13307.505503,15377.092059,15123.120682,14454.417195,13843.136759,14059.368144,13716.498234,14771.241263,14503.001266,14871.018351,14360.182735,14859.10239,14505.584876,13867.046083,14308.568848,14518.746603,14183.992748,14412.374195,14574.683694,13145.195987,14081.903624,14714.14593,14464.412094,15596.306205,14164.171674,12850.037905000001,13594.431297,13775.405464,14529.559577,14224.472312,14476.158865,14216.93614,14718.284315,14431.395972,15226.046026,13778.333061,13987.329647,14555.157222,14626.752702,14146.318436,14679.649437,13691.406905,14744.166438,13200.111537,14479.140054,14662.151452,14792.130017,14143.413893,14809.290546,14478.177095000001,14439.472014,14906.705796,14258.215673,14907.187209,14096.799935000001,14814.855925,14541.60822,13760.441441,14403.305924,14205.526491,14716.786108,15178.178213,15084.927851,15210.907881000001,14404.948129,14605.332854,14236.209296,13108.949938,14038.842125000001,13628.575761,14941.553027,14070.492205
249,13737.008978,13938.560665,15081.769998,15269.395852,14251.039511,14008.719713,14591.482946,14889.340304,13718.748641,14893.306827,13702.674698,14691.415568,13426.521584,13771.140274,14879.06694,13616.657757,14531.862844,13829.932807,14629.149166,14357.736574,13183.630107,14438.60478,14461.118493,14317.349693,14254.554305,14477.997863,13783.685509,13307.016715,15287.462288,15102.731421,14452.42525,13831.006927,14054.003455,13715.536502,14767.64983,14493.570357,14861.604179,14280.65897,14848.550501,14497.089152,13864.541081,14237.694213,14515.699985,14104.244046,14407.669673,14526.004128,13134.110665,14077.380136,14701.360561,14457.461358,15588.187261000001,14159.245171,12837.716601,13538.374735,13773.796128,14457.510784,14220.718249,14471.312869,14204.126149,14715.648425,14392.946715,15198.58766,13750.679781,13985.615826,14548.288118,14622.145895,14138.550957,14678.703314,13674.956656,14725.516203,13194.642268,14458.018038,14638.470253,14786.320672,14142.445535,14784.791575,14456.09452,14410.101661,14829.538473,14254.196183,14904.666258,14089.849199,14813.775369,14535.976261,13751.633903,14366.677674,14204.558133,14667.17465,15149.946809000001,14847.353232,15192.579363,14344.201767,14599.291548,14228.357851,13096.628634,14031.71949,13627.740665,14937.789744,14068.391712
250,13733.375837,13903.519118,15004.285407,15261.968773,14250.944126,14003.014363,14586.446612,14887.580188,13647.514422,14892.557051,13690.544867,14683.018289,13307.680484,13744.549336,14875.07011,13614.482066,14524.740209,13769.186445,14621.030222,14327.618651,13178.728751,14437.526683,14454.337187,14316.514597,14219.234225,14472.774277,13733.606213000001,13304.2959,15286.883722,15058.486143,14305.360036,13694.914805,14052.433254,13680.004813,14765.591141,14485.451412,14858.557561,14257.907968,14831.991146,14478.638803,13843.692857,14194.570608,14510.74775,14082.591,14342.169195,14516.16734,13123.128379,14074.976587,14700.688061,14455.28363,15519.043425,14056.170377,12755.830429,13531.000952,13768.326859,14442.815451,14210.114927,14459.497281,14013.585585,14666.036964,14358.486357,15192.916097,13749.233616,13879.679842,14541.336248,14565.917238,14135.865045,14666.098227,13671.011162,14715.842024,13185.420155,14382.140589,14637.8879,14781.260495,14142.297106,14720.924797,14448.528489,14381.397549,14812.357779,14177.02886,14886.483498,14088.651777000001,14803.495579,14532.256176,13707.887052,14357.246764,14142.034126,14666.072786,15106.372381,14840.672914,15190.826927,14332.07774,14556.963402,14216.22802,13022.395753,14025.678184,13627.4734,14919.763048,14068.08205
251,13635.500829,13847.290461,14999.580885,15218.939395,14249.773781,14000.650581,14557.7425,14786.59091,13635.71283,14859.765948,13690.236833,14675.642839,13304.047343,13687.830287,14836.67425,13606.461987,14521.712128,13768.634746,14609.556646000001,14288.585164,13169.307528,14416.727869,14446.963404,14294.148541,14208.040904,14416.717715,13727.974254,13292.480312,15243.379881,15051.112360000001,14302.313418,13641.089261000001,14048.006983,13644.684733,14765.008786,14420.648284,14853.536227,14257.640703000001,14824.061073,14468.767979,13800.189016,14168.660841,14448.223743,14077.405038,14341.496695,14278.592722,13117.765929,14018.920025,14698.919479,14436.017963,15360.426623,14043.509606,12742.224615000001,13530.69129,13731.620781,14438.110929,14195.738326,14449.823102,13999.811063,14659.925144,14295.962351,15079.933736,13704.326401,13850.309489,14540.129833,14557.780682,14135.029949,14664.841024,13666.084659,14476.559521,13124.673793,14366.2916,14501.795778,14778.842768,14131.135746,14720.717653,14446.171253,14367.942997,14799.895961,14161.087281,14785.969871,14084.320116,14746.464248,14495.465908,13707.64535,14286.372129,14061.446239,14638.61442,15030.746474,14837.832796,15182.896854,14276.021178,14527.831625,14215.919986,13010.081681,13990.358104,13626.723624,14916.069544,14061.300745
252,13531.20582,13833.337539,14998.745789,15217.88925,14247.930174000001,13946.990763,14543.033554,14786.102122,13621.49569,14818.903098,13626.370055,14592.23617,13274.36584,13586.716237,14827.55433,13601.85518,14521.470426,13690.85207,14572.766378,14286.877637,13161.54005,14416.342454,14443.553683,14287.468223,14205.637355,14392.433753,13661.529309,13263.348535,15169.54582,15050.160049,14287.604472,13606.047714,14019.775579000001,13641.376175,14763.811363,14382.359912,14810.412621,14256.560147,14795.829670000001,14450.117744,13695.969652,14161.802772000001,14358.593972,14026.800125,14341.22943,14277.240978,13091.53973,14011.350039,14692.138173,14433.073997,15294.944449,14033.637722,12718.543416,13407.519763,13687.87393,14429.745341,14183.922738,14446.231669,13955.565785,14616.801538,14256.01115,15065.557135000001,13624.802636,13849.443285,14528.50677,14535.150271,14113.902603,14551.858663,13658.945414,14460.000167,13106.345275,14354.027932,14492.221203,14770.65845,14118.00628,14712.598708,14208.596634,14361.084928,14797.390961000001,14159.334845,14753.461852,14082.219623,14744.046522,14494.891203000001,13607.064111,14254.343013,14043.406032,14584.44526,15009.867615000001,14831.412196,15128.727694,14268.603956,14472.036415,14214.403846,13000.486517,13984.993415,13597.031271,14895.620815,14053.255008
253,13521.983707,13775.143525,14694.511807,15215.47424,14089.313372,13937.576591000001,14514.69496,14777.421295,13570.890777,14694.502647,13624.924217,14571.357311,13272.272956,13577.494124,14826.004988,13598.101117,14448.646767,13643.486519,14570.922771,14283.96657,13157.594556,14346.074395,14384.287911,14279.956958,14198.220132,14369.682752,13620.134726,13144.507436,15160.014824,15048.565413,14257.90357,13504.933661000001,14019.027465000001,13640.509971,14755.50957,14378.59663,14797.815183,14152.265138,14772.185845,14420.747391,13685.366331,14154.445912,14353.189396,14010.617428,14328.631992,14171.565171,13077.123044,14004.398169,14686.226816,14420.94997,15255.910962,14026.126457,12710.146581,13401.710418,13660.220651,14415.79242,14163.918829,14321.831218,13954.050325,14615.709924,14247.892206,15063.199899,13622.297634,13849.17602,14521.132987,14502.841061000001,14104.488431,14534.214762,13568.775887,14450.778054,13074.036065,14276.245258,14438.570354,14748.690613,14094.362455,14700.795257,14195.003339,14360.006831,14789.853719,14155.701704000001,14749.284023,14064.036863,14734.824409,14474.572207,13498.972558,14246.776982,14029.800219,14582.835924,14939.174947,14809.75915,15104.443731,14255.149404,14469.01853,14124.234319,12997.107254,13981.601696,13573.387446,14865.502892,13862.714444
254,13520.881843,13721.317981,14692.995667,15214.891885000001,14086.16512,13814.405064,14513.945184,14740.793045,13541.826485,14617.018056,13602.173214,14523.99176,13254.24626,13550.538203,14774.259274,13578.835452,14405.598884000001,13596.999058,14568.519222,14272.984283,13115.26641,14245.085117,14380.110082,14266.00099,14097.106079000001,14279.048693,13616.982331,13140.487947,15151.89588,15004.533467,14248.681457,13502.833168,14017.326582,13635.889864,14750.584535,14363.460495,14797.067069,14076.387689,14763.378307,14413.795521,13594.732273,14154.13625,14282.496728,13995.922095,14285.12815,14161.285379,13070.253943,13913.764111,14680.757547,14415.587520000001,15230.001195,13959.681512,12629.558694,13374.252052,13559.02018,14412.382699,14088.041381000001,14313.785481,13938.717197,14603.049152,14243.368718,15011.171068,13618.119805,13813.85594,14507.177019,14499.929993,14096.442695,14530.906205,13535.984785,14441.763378,13044.904288,14180.238997,14279.953551,14736.029842,14091.958906,14699.026675000001,14189.0191,14358.655087,14732.271431,14064.345775,14656.898517,14015.357297,14725.438873,14465.764669,13497.525018,14238.658037,14022.931118,14573.304927,14938.67734,14808.045329,15101.291336,14252.973713,14468.821433000001,14120.065271,12993.474113,13973.481506,13568.780639,14863.145655,13860.62156
255,13515.821666,13615.642174,14620.172008,15149.409711,14077.799532000001,13806.553619,14500.490636,14733.025566,13537.494824,14608.575756,13601.215009,14516.454518,13253.671555,13547.189722000001,14772.083583,13578.085676,14328.431561,13584.338287,14534.879038000001,14258.28895,13111.572907,14098.0199,14379.435808,14258.434959,13990.6464,14267.247101,13610.485997,13120.492662,15146.800694,14983.406121,14011.106838,13500.841222000001,13916.337304,13634.137428,14739.985744,14334.756383,14791.08283,14064.263662,14713.955338,14413.528256,13586.612083,14146.566264000001,14268.815249,13994.841539,14246.678893,14160.327174,13063.114698,13902.290534,14671.950009,14333.701348,15141.80068,13929.742283,12627.140967,13353.803323,13550.901235,14392.692539,14011.88687,14305.483688,13932.036879,14593.704032,14240.26683,14990.700723,13616.525168,13810.222799,14502.155686,14482.749298,14091.347508,14477.255356,13525.002498,14428.57129,13032.30685,14166.645702,14275.258786,14728.890597,14091.635493,14697.136702,14149.985613,14348.386879,14717.89483,13963.231722,14643.769051,14014.491093,14681.193595,14447.581909,13483.843539,14135.583243,14011.064017,14532.242686,14882.620778,14805.627602,15090.932558,14241.106612,14439.12908,14109.082984,12880.491752,13967.672161,13566.094727,14625.571037,13789.387341
256,13450.339492000001,13586.577882,14600.176723,15144.483208,14068.454412000001,13794.686518,14492.560563000001,14732.117092,13536.174717,14574.935572,13596.369013,14508.08893,13232.018509,13508.793862,14769.701514,13567.119719,14326.985724,13254.344961,14421.199438,14248.417065,13082.868795,14095.113067,14291.235294,14251.565858,13990.148794,14263.527016,13558.209507,13108.368635,15142.263436,14971.512626,14005.065532,13497.705924,13907.474547,13556.354753,14662.501153,14305.07488,14727.216052,14063.428566,14706.832703,14401.634761,13405.9838,14134.104446,14204.741454,13992.748655,14245.587279,14158.756973,13062.806664,13863.768242,14558.699560000001,14312.048305,15126.083304,13894.542167,12578.461401,13326.325978,13522.562641,14340.663708,13935.308073,14262.454311,13883.357315,14591.526305,14190.843862,14938.424232,13605.363808,13753.191468,14496.244329,14466.807719,14026.544381,14447.280156,13258.286291,14399.867178,13021.515951,14154.515872,14271.849065,14728.218097,14011.886791,14669.659357,14143.116122,14303.479664,14709.738187,13959.824792,14636.199065,14012.974953,14668.879522,14426.733683,13482.935062,14129.862086,13993.037321,14503.178394,14874.500588,14805.138814,15089.172829000001,14232.741024,14418.680351,14108.618208,12869.509465000001,13959.275326,13565.501775,14567.988749,13760.087694
